title,author,venue_name,publish_date,url,code,crawl_timestamp
Pre-trained Trojan Attacks for Visual Recognition,"Aishan Liu, Xinwei Zhang, Yisong Xiao, Yuguang Zhou, Siyuan Liang, Jiakai Wang, Xianglong Liu, Xiaochun Cao, Dacheng Tao","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""http://arxiv.org/abs/2312.15172v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"Proactive Adversarial Defense: Harnessing Prompt Tuning in
  Vision-Language Models to Detect Unseen Backdoored Images","Kyle Stein, Andrew Arash Mahyari, Guillermo Francia, Eman El-Sheikh","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-12-11</span></li>","<ul><li><a href=""http://arxiv.org/abs/2412.08755v4"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Projective Ranking-based GNN Evasion Attacks,"He Zhang, Xingliang Yuan, Chuan Zhou, Shirui Pan","<ul><li><span style=""color:#FF5733;"">IEEE Transactions on Knowledge and Data Engineering</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/tkde.2022.3219209"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
PromptFix: Few-shot Backdoor Removal via Adversarial Prompt Tuning,"Tianrong Zhang, Zhaohan Xi, Ting Wang, Prasenjit Mitra, Jinghui Chen","<ul><li><span style=""color:#FF5733;"">OpenReview</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2024-06-06</span></li>","<ul><li><a href=""https://openreview.net/pdf/3bf872d57de7d7b5f34fc9ade66a1b519d597b8b.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li><li><a href=""http://arxiv.org/abs/2406.04478v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-18 10:15:09
"Psychometrics for Hypnopaedia-Aware Machinery via Chaotic Projection of
  Artificial Mental Imagery","Ching‐Chun Chang, Kai Gao, Shuying Xu, Anastasia Kordoni, Christopher Leckie, Isao Echizen","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-09-28</span></li>","<ul><li><a href=""http://arxiv.org/abs/2410.05284"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Qu-ANTI-zation: Exploiting Quantization Artifacts for Achieving Adversarial Outcomes,"Sanghyun Hong, Michael-Andrei Panaitescu-Liess, Yigitcan Kaya, Tudor Dumitras","<ul><li><span style=""color:#FF5733;"">Neural Information Processing Systems</span></li></ul>","<li><span style=""color:#FF5733;"">2021-11-09</span></li>","<ul><li><a href=""https://openreview.net/pdf/d99b499610c11e58db2b8e2b8b421fbd7ec493a8.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/qu-anti-zation-exploiting-quantization/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-18 10:15:09
Quantized Delta Weight Is Safety Keeper,"Yule Liu, Zhen Sun, Xinlei He, Xing-Zhong Huang","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-11-29</span></li>","<ul><li><a href=""http://arxiv.org/abs/2411.19530"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"RAB$^2$-DEF: Dynamic and explainable defense against adversarial attacks
  in Federated Learning to fair poor clients","Nuria Rodríguez-Barroso, M. Victoria Luzón, Francisco Herrera","<ul><li><span style=""color:#FF5733;"">Nuria Rodr\'iguez-Barroso, M. Victoria Luz\'on, Francisco Herrera.
  RAB2-DEF: Dynamic and explainable defense against adversarial attacks in
  Federated Learning to fair poor clients. (2025) Machine Intelligence Research</span></li></ul>","<li><span style=""color:#FF5733;"">2024-10-10</span></li>","<ul><li><a href=""http://arxiv.org/abs/2410.08244v2"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Rethinking Backdoor Detection Evaluation for Language Models,"Jun Yan, Wenjie Jacky Mo, Xiang Ren, Robin Jia","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-08-31</span></li>","<ul><li><a href=""http://arxiv.org/abs/2409.00399v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Review: Safety at Scale: Comprehensive Survey of Large Model Safety,Kristen W. Carlson,"<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2025-06-03</span></li>","<ul><li><a href=""https://doi.org/10.70777/si.v2i2.14741"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Reviewing Federated Machine Learning and Its Use in Diseases Prediction,"Mohammad Moshawrab, Mehdi Adda, Abdenour Bouzouane, Hussein Ibrahim, Ali Raad","<ul><li><span style=""color:#FF5733;"">Sensors</span></li></ul>","<li><span style=""color:#FF5733;"">2023-02-13</span></li>","<ul><li><a href=""https://doi.org/10.3390/s23042112"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Revisiting the Auxiliary Data in Backdoor Purification,"Shaokui Wei, Shanchao Yang, Jiayin Liu, Hongyuan Zha","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2025-02-10</span></li>","<ul><li><a href=""http://arxiv.org/abs/2502.07231v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>","<ul><li><a href=""https://github.com/shawkui/BackdoorBenchER."" target=""_blank"" style=""color:#FF5733;"">[OpenAlex - shawkui]</a></li></ul>",2025-07-18 10:15:09
Risk-optimized Outlier Removal for Robust 3D Point Cloud Classification,"Xinke Li, Junchi Lu, Henghui Ding, Changsheng Sun, Joey Tianyi Zhou, Yeow Meng Chee","<ul><li><span style=""color:#FF5733;"">OpenReview</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""https://openreview.nethttps://arxiv.org/pdf/2307.10875"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>",,2025-07-18 10:15:09
"Robust Backdoor Detection for Deep Learning via Topological Evolution
  Dynamics","Xiaoxing Mo, Yechao Zhang, Leo Yu Zhang, Wei Luo, Nian X. Sun, Shengshan Hu, Shang Gao, Yang Xiang","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""http://arxiv.org/abs/2312.02673v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Runtime Semantic Security Analysis to Detect and Mitigate Control-Related Attacks in Power Grids,"Hui Lin, Adam Slagell, Zbigniew Kalbarczyk, Peter W. Sauer, Ravishankar K. Iyer","<ul><li><span style=""color:#FF5733;"">IEEE Transactions on Smart Grid</span></li></ul>","<li><span style=""color:#FF5733;"">2016-03-28</span></li>","<ul><li><a href=""https://doi.org/10.1109/tsg.2016.2547742"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
SOS! Soft Prompt Attack Against Open-Source Large Language Models,"Ziqing Yang, Michael Backes, Yang Zhang, Ahmed Salem","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-07-03</span></li>","<ul><li><a href=""http://arxiv.org/abs/2407.03160v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
SafeNet: The Unreasonable Effectiveness of Ensembles in Private Collaborative Learning,"Harsh Chaudhari, Matthew Jagielski, Alina Oprea","<ul><li><span style=""color:#FF5733;"">SaTML 2023</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""https://openreview.net/pdf/512a5c7a02310e8ac2b28531e9e0c6518ad1c4e6.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenReview]</a></li></ul>","<ul><li><a href=""[![CatalyzeX](/images/catalyzex_icon.svg) 1 code implementation](https://www.catalyzex.com/paper/arxiv:2205.09986/code)"" target=""_blank"" style=""color:#FF5733;"">[OpenReview - ]</a></li></ul>",2025-07-18 10:15:09
Scanning Trojaned Models Using Out-of-Distribution Samples,"Hossein Mirzaei, Ali Ansari, Bahar Dibaei Nia, Mojtaba Nafez, Moein Madadi, Sepehr Rezaee, Zeinab Taghavi, Amjad Maleki, Kian Shamsaie, Mahdi Hajialilue, Jafar Habibi, Mohammad Sabokrou, Mohammad Hossein Rohban","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2025-01-28</span></li>","<ul><li><a href=""http://arxiv.org/abs/2501.17151"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Secure Federated Data Distillation,"Marco Arazzi, Mert Cihangiroglu, Serena Nicolazzo, Antonino Nocera","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2025-02-19</span></li>","<ul><li><a href=""http://arxiv.org/abs/2502.13728"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Securing Federated Sensitive Topic Classification against Poisoning Attacks,"Tianyue Chu, Álvaro García-Recuero, Costas Iordanou, Georgios Smaragdakis, Nikolaos Laoutaris","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""https://doi.org/10.14722/ndss.2023.23112"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Security Aspects of Cyber Physical Systems,"Ibtihaj Ahmad, Muhammad Zarrar, Takreem Saeed, Saad Rehman","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2018-04-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/cais.2018.8442009"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Security Assessment of Hierarchical Federated Deep Learning,"Duaa S. Alqattan, Rui Sun, Yongming Li, Giuseppe Nicosia, Václav Snåšel, Rajiv Ranjan, Varun Ojha","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-08-20</span></li>","<ul><li><a href=""http://arxiv.org/abs/2408.10752"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"Security for Machine Learning-based Software Systems: A Survey of Threats, Practices, and Challenges","Huaming Chen, Muhammad Ali Babar","<ul><li><span style=""color:#FF5733;"">ACM Computing Surveys</span></li></ul>","<li><span style=""color:#FF5733;"">2023-12-28</span></li>","<ul><li><a href=""https://doi.org/10.1145/3638531"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Security of Machine Learning-Based Anomaly Detection in Cyber Physical Systems,"Zahra Jadidi, Shantanu Pal, Nithesh Nayak K, Arawinkumaar Selvakkumar, Chih-Chia Chang, Maedeh Beheshti, Alireza Jolfaei","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2022-07-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/icccn54977.2022.9868845"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"Seeing Is Not Always Believing: Invisible Collision Attack and Defence
  on Pre-Trained Models","Minghang Deng, Zhong Zhang, Junming Shao","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""http://arxiv.org/abs/2309.13579v2"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"Setting the Trap: Capturing and Defeating Backdoors in Pretrained
  Language Models through Honeypots","Ruixiang Tang, Jiayi Yuan, Yiming Li, Zirui Liu, Rui Chen, Xia Hu","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""http://arxiv.org/abs/2310.18633v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"Shortcuts Arising from Contrast: Effective and Covert Clean-Label
  Attacks in Prompt-Based Learning","Xiaopeng Xie, Ming Yan, Xiwen Zhou, Chenlong Zhao, Suli Wang, Yong Zhang, Joey Tianyi Zhou","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-03-30</span></li>","<ul><li><a href=""http://arxiv.org/abs/2404.00461v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Single Image Backdoor Inversion via Robust Smoothed Classifiers,"Mingjie Sun, J. Zico Kolter","<ul><li><span style=""color:#FF5733;"">2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2023-06-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/cvpr52729.2023.00784"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li><li><a href=""http://arxiv.org/abs/2303.00215v2"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>","<ul><li><a href=""https://github.com/locuslab/smoothinv."" target=""_blank"" style=""color:#FF5733;"">[OpenAlex - locuslab]</a></li><li><a href=""https://github.com/locuslab/smoothinv."" target=""_blank"" style=""color:#3357FF;"">[arXiv - locuslab]</a></li></ul>",2025-07-18 10:15:09
"SleeperNets: Universal Backdoor Poisoning Attacks Against Reinforcement
  Learning Agents","Ethan Rathbun, Christopher Amato, Alina Oprea","<ul><li><span style=""color:#FF5733;"">NeurIPS</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2024-05-30</span></li>","<ul><li><a href=""http://papers.nips.cc/paper_files/paper/2024/hash/cb03b5108f1c3a38c990ef0b45bc8b31-Abstract-Conference.html"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li><li><a href=""http://arxiv.org/abs/2405.20539v2"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-18 10:15:09
Smart contracts in energy systems: A systematic review of fundamental approaches and implementations,"Desen Kirli, Benoit Couraud, Valentin Robu, Marcelo Salgado-Bravo, Sonam Norbu, Merlinda Andoni, Ioannis Antonopoulos, Matías Negrete-Pincetic, David Flynn, Aristides Kiprakis","<ul><li><span style=""color:#FF5733;"">Renewable and Sustainable Energy Reviews</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-20</span></li>","<ul><li><a href=""https://doi.org/10.1016/j.rser.2021.112013"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
SoK: Explainable Machine Learning for Computer Security Applications,"Azqa Nadeem, Daniël Vos, Clinton Cao, Luca Pajola, Simon Dieck, Robert Baumgartner, Sicco Verwer","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2023-07-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/eurosp57164.2023.00022"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"SpamDam: Towards Privacy-Preserving and Adversary-Resistant SMS Spam
  Detection","Yekai Li, Rufan Zhang, Wenxin Rong, Xianghang Mi","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-04-15</span></li>","<ul><li><a href=""http://arxiv.org/abs/2404.09481"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Stealthy Attack Against Redundant Controller Architecture of Industrial Cyber-Physical System,"Rongkuan Ma, Peng Cheng, Zhenyong Zhang, Wenwen Liu, Qingxian Wang, Qiang Wei","<ul><li><span style=""color:#FF5733;"">IEEE Internet of Things Journal</span></li></ul>","<li><span style=""color:#FF5733;"">2019-07-26</span></li>","<ul><li><a href=""https://doi.org/10.1109/jiot.2019.2931349"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Strategic Utilization of Digital Twins for Examining Elastic Attack Surfaces and Replicating Attack Scenarios for Vulnerability Analysis on Road Vehicle Components,Sreenikethana Venkatachalapathy,"<ul><li><span style=""color:#FF5733;"">SAE technical papers on CD-ROM/SAE technical paper series</span></li></ul>","<li><span style=""color:#FF5733;"">2024-12-05</span></li>","<ul><li><a href=""https://doi.org/10.4271/2024-28-0256"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Streamlined Federated Unlearning: Unite as One to Be Highly Efficient,"Lei Zhou, Youwen Zhu, Xue Qiao, Ji Zhang, Pengfei Zhang","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-11-28</span></li>","<ul><li><a href=""http://arxiv.org/abs/2412.00126"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"T-Miner: A Generative Approach to Defend Against Trojan Attacks on
  DNN-based Text Classification","Ahmadreza Azizi, Ibrahim Asadullah Tahmid, Asim Waheed, Neal Mangaokar, Jiameng Pu, Mobin Javed, Chandan K. Reddy, Bimal Viswanath","<ul><li><span style=""color:#FF5733;"">USENIX Security Symposium</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2021-01-01</span></li>","<ul><li><a href=""https://www.usenix.org/system/files/sec21fall-azizi.pdf"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li><li><a href=""http://arxiv.org/abs/2103.04264v2"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-18 10:15:09
"TA-Cleaner: A Fine-grained Text Alignment Backdoor Defense Strategy for
  Multimodal Contrastive Learning","Yuan Xun, Siyuan Liang, Xiaojun Jia, Xinwei Liu, Xiaochun Cao","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-09-26</span></li>","<ul><li><a href=""http://arxiv.org/abs/2409.17601"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"TERD: A Unified Framework for Safeguarding Diffusion Models Against
  Backdoors","Yichuan Mo, Hui Huang, Mingjie Li, Ang Li, Yisen Wang","<ul><li><span style=""color:#FF5733;"">International Conference on Machine Learning 2024</span></li></ul>","<li><span style=""color:#FF5733;"">2024-09-08</span></li>","<ul><li><a href=""http://arxiv.org/abs/2409.05294v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>","<ul><li><a href=""https://github.com/PKU-ML/TERD."" target=""_blank"" style=""color:#FF5733;"">[OpenAlex - PKU-ML]</a></li></ul>",2025-07-18 10:15:09
"TIJO: Trigger Inversion with Joint Optimization for Defending Multimodal
  Backdoored Models","Indranil Sur, Karan Sikka, Matthew Walmer, Kaushik Koneripalli, Anirban Roy, Xiao Lin, Ajay Divakaran, Susmit Jha","<ul><li><span style=""color:#FF5733;"">2021 IEEE/CVF International Conference on Computer Vision (ICCV)</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/iccv51070.2023.00022"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li><li><a href=""http://arxiv.org/abs/2308.03906v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>","<ul><li><a href=""https://github.com/SRI-CSL/TIJO."" target=""_blank"" style=""color:#FF5733;"">[OpenAlex - SRI-CSL]</a></li><li><a href=""https://github.com/SRI-CSL/TIJO."" target=""_blank"" style=""color:#3357FF;"">[arXiv - SRI-CSL]</a></li></ul>",2025-07-18 10:15:09
Tackling Class Imbalance in Cyber Security Datasets,"Charles Wheelus, Elias Bou‐Harb, Xingquan Zhu","<ul><li><span style=""color:#FF5733;"">OpenAlex</span></li></ul>","<li><span style=""color:#FF5733;"">2018-07-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/iri.2018.00041"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"The Evolution of Dataset Distillation: Toward Scalable and Generalizable
  Solutions","Ping Liu, Jiawei Du","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2025-02-08</span></li>","<ul><li><a href=""http://arxiv.org/abs/2502.05673"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Towards Stable Backdoor Purification through Feature Shift Tuning,"Rui Min, Zeyu Qin, Li Shen, Minhao Cheng","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2023-01-01</span></li>","<ul><li><a href=""http://arxiv.org/abs/2310.01875v3"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>","<ul><li><a href=""https://github.com/AISafety-HKUST/stable_backdoor_purification."" target=""_blank"" style=""color:#FF5733;"">[OpenAlex - AISafety-HKUST]</a></li></ul>",2025-07-18 10:15:09
Towards Unified Robustness Against Both Backdoor and Adversarial Attacks,"Zhenxing Niu, Yuyao Sun, Qiguang Miao, Rong Jin, Gang Hua","<ul><li><span style=""color:#FF5733;"">IEEE Transactions on Pattern Analysis and Machine Intelligence</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2024-04-23</span></li>","<ul><li><a href=""https://doi.org/10.1109/tpami.2024.3392760"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li><li><a href=""http://arxiv.org/abs/2405.17929v1"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-18 10:15:09
"Training set cleansing of backdoor poisoning by self-supervised
  representation learning","Hang Wang, Sahar Karami, Ousmane Dia, Hippolyt Ritter, Ehsan Emamjomeh-Zadeh, Jiahui Chen, Zhen Xiang, David J. Miller, George Kesidis","<ul><li><span style=""color:#FF5733;"">ICASSP 2022 - 2022 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)</span></li><li><span style=""color:#3357FF;"">arXiv</span></li></ul>","<li><span style=""color:#FF5733;"">2022-01-01</span></li>","<ul><li><a href=""https://doi.org/10.1109/icassp49357.2023.10097244"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li><li><a href=""http://arxiv.org/abs/2210.10272v2"" target=""_blank"" style=""color:#3357FF;"">[arXiv]</a></li></ul>",,2025-07-18 10:15:09
"Trustworthy Distributed AI Systems: Robustness, Privacy, and Governance","Wenqi Wei, Ling Liu","<ul><li><span style=""color:#FF5733;"">ACM Computing Surveys</span></li></ul>","<li><span style=""color:#FF5733;"">2024-02-07</span></li>","<ul><li><a href=""https://doi.org/10.1145/3645102"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
Turning Privacy-preserving Mechanisms against Federated Learning,"Marco Arazzi, Mauro Conti, Antonino Nocera, Stjepan Picek","<ul><li><span style=""color:#FF5733;"">Proceedings of the 2022 ACM SIGSAC Conference on Computer and Communications Security</span></li></ul>","<li><span style=""color:#FF5733;"">2023-11-15</span></li>","<ul><li><a href=""https://doi.org/10.1145/3576915.3623114"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"Two Heads are Better than One: Nested PoE for Robust Defense Against
  Multi-Backdoors","Victoria Graf, Qin Liu, Muhao Chen","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-04-02</span></li>","<ul><li><a href=""http://arxiv.org/abs/2404.02356v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"Uncertainty is Fragile: Manipulating Uncertainty in Large Language
  Models","Qingcheng Zeng, Mingyu Jin, Qinkai Yu, Zhenting Wang, Wenyue Hua, Zhaoxian Zhou, Guangyan Sun, Yanda Meng, Shiqing Ma, Qifan Wang, Felix Juefei-Xu, Kaize Ding, Fan Yang, Ruqi Tang, Yongfeng Zhang","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-07-15</span></li>","<ul><li><a href=""http://arxiv.org/abs/2407.11282"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>","<ul><li><a href=""https://github.com/qcznlp/uncertainty_attack."" target=""_blank"" style=""color:#FF5733;"">[OpenAlex - qcznlp]</a></li></ul>",2025-07-18 10:15:09
Uncertify: Attacks Against Neural Network Certification,"Tobias Lorenz, Marta Kwiatkowska, Mario Fritz","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2021-08-25</span></li>","<ul><li><a href=""http://arxiv.org/abs/2108.11299"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"Unelicitable Backdoors in Language Models via Cryptographic Transformer
  Circuits","Andis Draguns, Andrew Gritsevskiy, Sumeet Ramesh Motwani, Charlie Rogers-Smith, Jeffrey Ladish, Christian Schroeder de Witt","<ul><li><span style=""color:#FF5733;"">38th Conference on Neural Information Processing Systems (NeurIPS
  2024)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-06-03</span></li>","<ul><li><a href=""http://arxiv.org/abs/2406.02619v2"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
"Unlearning Backdoor Threats: Enhancing Backdoor Defense in Multimodal
  Contrastive Learning via Local Token Unlearning","Siyuan Liang, Kuanrong Liu, Jiajun Gong, Jiawei Liang, Xun Yuan, Ee‐Chien Chang, Xiaochun Cao","<ul><li><span style=""color:#FF5733;"">arXiv (Cornell University)</span></li></ul>","<li><span style=""color:#FF5733;"">2024-03-24</span></li>","<ul><li><a href=""http://arxiv.org/abs/2403.16257v1"" target=""_blank"" style=""color:#FF5733;"">[OpenAlex]</a></li></ul>",,2025-07-18 10:15:09
